,Distance (km),Distance (km).1,Distance (km).2,Caisson Platform,Fixed Platform,Well Protector Platform,Pipeline,Fault,Salt dome,Shipping Route (w/5 MI Buffer),Shipping Route (w/10 mi Buffer),Fault.1,Active Wells,P&A Wells,Caisson Platform.1,Major Platform,Well Protector Platform.1,Pipeline.1,Salt dome.1,EOR Wells,Shipping Route (w/10 mi Buffer).1,Number of plays,(SUM) Injectivity W Depth - (kh),"(SUM) Quality W/O Depth - ([h x E]/[1,000 feet to reservoir bottom])",Capacity per Grid - (million tonnes),Water Depth - (feet),Average Calculated Water Depth - (feet),"(SUM) Hydrocarbon Potential W/O Depth - ([h x So]/[1,000 feet to reservoir bottom])",Recoverable Oil (barrels)/acre foot,(Sum) Projected Remaining OIP - (barrels),New Injectivity (mD/MPa °K),Subsea Depth - (feet),Average Calculated Subsea Depth of Reservoirs - (feet),Sum of injectivity proxy - (kh),"Sum of hydrocarbon potential - ([h x So]/[1,000 feet to reservoir bottom])",Sum of recoverable oil per acre-foot,Projected remaining oil in place (barrels),Pipeline ROW proxy,Density of active caisson platform infrastructure,Density of active well protector platform infrastructure,Density of major active multi-purpose platform infrastructure- major,Distance to closest on-shore CO2 source > 25000 tonnes,Within major shipping route buffer area,Subsea depth - Saline Reservoirs,Water depth - Saline Reservoirs,Subsea depth - Oil Reservoirs,Water depth - Oil Reservoirs,Above salt domes,Active Well Density,P&A Well Density,Faults,Sum of Reservoir Quality W/O Depth (feet),New Injectivity,S1,S3,Viability_score1_quartile,Viability_score3_quartile
2058,62.18429832,57.35370658,75.61031953,0,0,0,1,1,0,0,1,1,8,9,0,0,0,10,0,1,3,11,126.36,14241.27,10511,883.54,80.32181818,0.56,743.13,175045,54720241.13,95624,8693.090909,31.4818,0.3408,60.4063,0.0248,100.0,0.0,0.0,0.0,30.0539,0.0,31.372,85.0797,31.372,85.0797,0.0,98.2022,96.2185,0.0,47.048,44.7285,64.22013932,40.75386584,75,50
2059,54.47967083,52.94495198,65.44626133,1,0,0,1,0,0,0,1,0,11,37,4,1,0,64,0,1,1,10,124.58,12181.55,8445,862.54,86.254,0.65,20.95,3171409,54054546.17,82536,8253.6,31.034,0.3955,1.7029,0.4488,100.0,19.0476,0.0,100.0,25.9138,0.0,36.8054,83.2525,36.8054,83.2525,0.0,97.5281,84.4538,100.0,40.1412,44.1713,66.90309595,63.57302982,75,100
2060,55.10995187,52.71731921,68.64044462,1,0,0,1,0,0,0,1,0,6,11,2,0,0,30,0,0,3,10,124.58,12181.55,8445,862.54,86.254,0.0,0.0,0,54054546.17,82536,8253.6,31.034,0.0,0.0,0.0,100.0,9.5238,0.0,0.0,27.2149,0.0,36.8054,83.2525,36.8054,83.2525,0.0,98.6517,95.3782,100.0,40.1412,44.1713,67.25169155,43.99165344,100,75
2061,59.8511177,52.13697407,79.00529615,0,0,0,1,1,1,1,1,1,5,14,0,0,0,33,1,0,6,11,126.36,14241.27,10511,883.54,80.32181818,0.0,0.0,0,54720241.13,95624,8693.090909,31.4818,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.4368,100.0,31.372,85.0797,31.372,85.0797,100.0,98.8764,94.1176,0.0,47.048,44.7285,67.31640961,40.74509411,100,50
2062,56.47979406,47.36666277,75.36838551,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,1,0,6,8,98.68,10381.9,7114,811.72,101.465,0.0,0.0,0,41960701.45,64828,8103.5,24.5182,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.9554,100.0,38.6611,78.5675,38.6611,78.5675,100.0,100.0,100.0,100.0,34.1065,34.0492,66.7891216,42.17421204,75,50
2063,53.86417922,46.99285655,72.36063983,0,0,0,1,0,0,1,1,0,4,6,0,0,0,16,0,0,8,9,105.46,11012.46,7759,836.62,92.95777778,0.0,0.0,0,46653205.67,74883,8320.333333,26.2239,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.7302,100.0,35.9804,81.1877,35.9804,81.1877,0.0,99.1011,97.479,100.0,36.2209,37.9766,68.30855646,42.60025848,100,50
2064,50.09152275,41.64126165,70.12852259,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,8,7,93.94,9139.54,4864,777.13,111.0185714,0.0,0.0,0,39715149.53,53388,7626.857143,23.3258,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27.821,100.0,44.5538,75.6249,44.5538,75.6249,0.0,100.0,100.0,100.0,29.9405,32.1697,64.78610771,41.2353256,75,50
2065,47.33343647,46.76511243,58.34075702,0,0,0,1,1,0,0,1,2,0,0,0,0,0,4,0,0,2,2,6.44,810.56,715,246.08,123.04,0.0,0.0,0,6925769.4,11890,5945.0,1.3132,0.0,0.0,0.0,100.0,0.0,0.0,0.0,23.0195,0.0,65.3466,71.9223,65.3466,71.9223,0.0,100.0,100.0,0.0,2.0112,4.726,46.88919868,30.11040707,25,25
2066,109.0305977,63.47696213,103.4358048,0,0,0,1,0,0,0,1,0,19,32,0,0,0,18,0,0,2,11,262.7,15980.55,13641,1946.47,176.9518182,0.0,0.0,0,77104586.22,88510,8046.363636,65.7811,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.388,0.0,39.3675,55.3171,39.3675,55.3171,0.0,95.7303,86.5546,100.0,52.8803,63.4635,64.9166115,48.15888389,75,75
2067,110.0394555,61.21982271,99.80265007,0,0,0,1,0,0,0,1,0,0,5,0,0,0,8,0,0,2,11,262.7,15980.55,13641,1946.47,176.9518182,0.0,0.0,0,77104586.22,88510,8046.363636,65.7811,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39.9081,0.0,39.3675,55.3171,39.3675,55.3171,0.0,100.0,97.8992,100.0,52.8803,63.4635,64.99551348,48.80501276,75,75
2068,101.9277451,56.19935692,96.881873,0,0,0,1,0,0,0,0,0,33,86,0,0,0,26,0,1,0,9,196.92,12463.75,10959,1527.23,169.6922222,3.53,436.14,13543375,60229814.1,78004,8667.111111,49.2327,2.148,35.4522,1.9168,100.0,0.0,0.0,0.0,38.7184,0.0,31.6932,57.5531,31.6932,57.5531,0.0,92.5843,63.8655,100.0,41.0875,49.3399,60.97919662,43.19371169,75,50
2069,103.0061928,53.63861382,92.99571375,0,0,0,1,0,0,0,0,0,26,34,0,0,0,16,0,0,0,10,221.18,13467.27,11729,1692.67,169.267,0.0,0.0,0,70159342.89,82974,8297.4,55.3358,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.1355,0.0,36.2639,57.6841,36.2639,57.6841,0.0,94.1573,85.7143,100.0,44.4526,57.6506,63.04853758,45.96592458,75,75
2070,111.4983959,59.69761369,96.53703666,0,0,0,1,0,0,0,1,0,3,12,0,0,0,9,0,0,2,12,300.45,16856.39,14384,2149.73,179.1441667,0.0,0.0,0,88602798.5,92034,7669.5,75.278,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38.578,0.0,44.0266,54.6419,44.0266,54.6419,0.0,99.3258,94.958,100.0,55.8172,73.0872,66.48518454,49.97338358,75,75
2071,113.3900471,58.96727865,93.67741196,0,0,0,1,0,1,0,1,0,81,71,0,1,0,35,1,1,2,12,300.45,16856.39,14384,2149.73,179.1441667,11.32,322.98,66622750,88602798.5,92034,7669.5,75.278,6.8882,26.2538,9.4291,100.0,0.0,0.0,100.0,37.4131,0.0,44.0266,54.6419,44.0266,54.6419,100.0,81.7978,70.1681,100.0,55.8172,73.0872,65.87290553,68.12160878,75,100
2072,104.5633123,51.89570617,89.48446426,0,0,0,1,0,1,0,0,0,17,42,0,0,0,25,1,0,0,10,221.18,13467.27,11729,1692.67,169.267,0.0,0.0,0,70159342.89,82974,8297.4,55.3358,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.7052,0.0,36.2639,57.6841,36.2639,57.6841,100.0,96.1798,82.3529,100.0,44.4526,57.6506,62.83828747,45.58760724,75,75
2073,106.5781252,51.05446174,86.39385027,0,0,0,1,0,1,0,0,0,58,54,0,1,0,31,1,0,0,10,221.18,13467.27,11729,1692.67,169.267,0.0,0.0,0,70159342.89,82974,8297.4,55.3358,0.0,0.0,0.0,100.0,0.0,0.0,100.0,34.4463,0.0,36.2639,57.6841,36.2639,57.6841,100.0,86.9663,77.3109,100.0,44.4526,57.6506,62.6115576,65.10877653,75,100
2074,94.83174025,49.12163772,90.54691963,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,12,249.09,15060.67,12623,1916.53,159.7108333,0.0,0.0,0,90147486.14,94319,7859.916667,62.3572,0.0,0.0,0.0,100.0,0.0,0.0,0.0,36.138,0.0,41.6725,60.6275,41.6725,60.6275,0.0,100.0,97.8992,100.0,49.7957,74.3801,67.38638064,49.36782952,100,75
2075,95.98994478,46.17206906,86.37912415,0,0,0,1,0,0,0,0,0,3,9,0,0,0,5,0,0,0,12,220.09,15089.23,12815,1909.06,159.0883333,0.0,0.0,0,77273265.37,101707,8475.583333,55.0616,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.4403,0.0,34.061,60.8192,34.061,60.8192,0.0,99.3258,96.2185,100.0,49.8914,63.6047,65.63858557,47.79886796,75,75
2076,87.74424569,42.34420159,84.48024545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,270.99,18521.49,14529,2186.85,156.2035714,0.0,0.0,0,99282623.28,111934,7995.285714,67.8667,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.6669,0.0,39.9989,61.7077,39.9989,61.7077,0.0,100.0,100.0,100.0,61.4007,82.0259,70.39299751,51.57788474,100,100
2077,88.99473689,38.88634543,80.00015026,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,13,250.37,16978.62,12734,2095.24,161.1723077,0.0,0.0,0,88562831.44,102753,7904.076923,62.6792,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.842,0.0,41.1266,60.1773,41.1266,60.1773,0.0,100.0,99.5798,100.0,56.2271,73.0538,67.62111679,49.66848869,100,75
2078,97.65899868,44.13670372,82.58968701,0,0,0,1,0,0,0,0,0,3,5,0,0,0,7,0,0,0,13,244.36,16092.75,13585,2074.5,159.5769231,0.0,0.0,0,87202794.17,106677,8205.923077,61.1673,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.8968,0.0,37.3948,60.6687,37.3948,60.6687,0.0,99.3258,97.8992,100.0,53.2565,71.9154,67.22406734,49.16325591,75,75
2079,99.81327822,43.14511935,79.23291574,0,0,0,1,0,0,0,0,0,8,9,0,0,0,10,0,0,0,13,244.36,16092.75,13585,2074.5,159.5769231,0.0,0.0,0,87202794.17,106677,8205.923077,61.1673,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.5295,0.0,37.3948,60.6687,37.3948,60.6687,0.0,98.2022,96.2185,100.0,53.2565,71.9154,67.05372301,48.90887797,75,75
2080,90.79247611,36.44807175,75.89574929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,250.37,16978.62,12734,2095.24,161.1723077,0.0,0.0,0,88562831.44,102753,7904.076923,62.6792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1702,0.0,41.1266,60.1773,41.1266,60.1773,0.0,100.0,100.0,100.0,56.2271,73.0538,47.46233617,29.53071648,25,25
2081,93.1057689,35.24164718,72.23111775,0,0,0,1,0,0,0,0,0,4,6,0,0,0,7,0,0,0,12,240.77,15179.42,11440,1948.45,162.3708333,0.0,0.0,0,85744743.2,90642,7553.5,60.2642,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.6775,0.0,45.4607,59.8082,45.4607,59.8082,0.0,99.1011,97.479,100.0,50.1939,70.6951,65.89311983,48.19795123,75,75
2082,113.0324064,58.90400441,91.26194942,1,0,0,1,0,1,0,1,0,2,11,1,0,0,14,1,0,2,12,300.45,16856.39,14384,2149.73,179.1441667,0.0,0.0,0,88602798.5,92034,7669.5,75.278,0.0,0.0,0.0,100.0,4.7619,0.0,0.0,36.4293,0.0,44.0266,54.6419,44.0266,54.6419,100.0,99.5506,95.3782,100.0,55.8172,73.0872,66.27871852,50.02602121,75,75
2083,109.3010194,59.05820295,89.32668796,0,0,0,1,0,0,0,1,0,11,21,0,0,0,10,0,0,2,11,258.94,14343.11,12472,1895.93,172.3572727,0.0,0.0,0,81657555.17,86498,7863.454545,64.8352,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.641,0.0,41.6288,56.7323,41.6288,56.7323,0.0,97.5281,91.1765,100.0,47.3895,67.2742,64.60687416,47.70609855,75,75
2084,107.1097495,50.98149286,83.77044281,0,0,0,1,0,0,0,0,0,3,5,0,0,0,6,0,0,0,10,221.18,13467.27,11729,1692.67,169.267,0.0,0.0,0,70159342.89,82974,8297.4,55.3358,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.3778,0.0,36.2639,57.6841,36.2639,57.6841,0.0,99.3258,97.8992,100.0,44.4526,57.6506,62.91646342,46.44309412,75,75
2085,103.1643659,51.15937995,81.65928335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,221.18,13467.27,11729,1692.67,169.267,0.0,0.0,0,70159342.89,82974,8297.4,55.3358,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.5178,0.0,36.2639,57.6841,36.2639,57.6841,0.0,100.0,100.0,100.0,44.4526,57.6506,62.87248667,46.50415939,75,75
2086,105.921201,59.96665098,87.90335061,0,0,0,1,0,0,0,1,0,11,4,0,0,0,10,0,0,1,11,258.94,14343.11,12472,1895.93,172.3572727,0.0,0.0,0,81657555.17,86498,7863.454545,64.8352,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.0612,0.0,41.6288,56.7323,41.6288,56.7323,0.0,97.5281,98.3193,100.0,47.3895,67.2742,64.69175471,48.14812196,75,75
2087,102.9275895,61.65649678,87.01706173,0,0,0,1,0,0,0,1,0,22,22,0,1,0,11,0,0,2,12,270.85,17324.7,13045,2091.99,174.3325,0.0,0.0,0,86568493.42,95188,7932.333333,67.8314,0.0,0.0,0.0,100.0,0.0,0.0,100.0,34.7002,0.0,40.7772,56.1239,40.7772,56.1239,0.0,95.0562,90.7563,100.0,57.3876,71.3845,66.43813824,69.2756164,75,100
2088,99.57647506,52.20475646,80.10088634,0,0,0,1,0,0,0,1,0,4,10,0,1,0,6,0,0,1,11,233.09,16448.86,12302,1888.73,171.7027273,0.0,0.0,0,75070281.14,91664,8333.090909,58.3321,0.0,0.0,0.0,100.0,0.0,0.0,100.0,31.883,0.0,35.8227,56.9339,35.8227,56.9339,0.0,99.1011,95.7983,100.0,54.4506,61.7609,64.61616931,67.83957106,75,100
2089,96.38600642,54.13613713,79.12791806,0,0,0,1,0,0,1,1,0,29,13,0,0,0,5,0,1,2,11,233.09,16448.86,12302,1888.73,171.7027273,0.84,211.06,703335,75070281.14,91664,8333.090909,58.3321,0.5111,17.1563,0.0995,100.0,0.0,0.0,0.0,31.4867,100.0,35.8227,56.9339,35.8227,56.9339,0.0,93.4831,94.5378,100.0,54.4506,61.7609,67.55132745,47.71170399,100,75
2090,101.3453096,43.05889773,76.36588864,0,0,0,1,0,1,0,0,0,16,19,0,1,0,9,1,0,0,12,220.09,15089.23,12815,1909.06,159.0883333,0.0,0.0,0,77273265.37,101707,8475.583333,55.0616,0.0,0.0,0.0,100.0,0.0,0.0,100.0,30.3617,0.0,34.061,60.8192,34.061,60.8192,100.0,96.4045,92.0168,100.0,49.8914,63.6047,65.14668426,67.09688262,75,100
2091,97.1661449,43.26913584,74.04551622,0,0,0,1,0,1,0,1,0,106,211,0,1,0,62,1,1,1,11,200.02,14090.62,9960,1683.47,153.0427273,33.93,421.1,131248420,74003107.53,88826,8075.090909,50.0126,20.6462,34.2296,18.5756,100.0,0.0,0.0,100.0,29.4165,0.0,39.0123,62.6813,39.0123,62.6813,100.0,76.1798,11.3445,100.0,46.5428,60.8677,63.08450118,60.62503203,75,100
2092,95.76766186,35.1362189,69.07628486,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,12,240.77,15179.42,11440,1948.45,162.3708333,0.0,0.0,0,85744743.2,90642,7553.5,60.2642,0.0,0.0,0.0,100.0,4.7619,0.0,0.0,27.3924,0.0,45.4607,59.8082,45.4607,59.8082,0.0,99.7753,100.0,100.0,50.1939,70.6951,65.81503464,48.4840117,75,75
2093,91.33363564,35.39326457,66.50384255,1,0,0,1,0,0,0,1,0,1,1,1,0,0,2,0,0,1,13,245.07,20408.85,11794,2094.82,161.14,0.0,0.0,0,85181990.41,107296,8253.538462,61.3459,0.0,0.0,0.0,100.0,4.7619,0.0,0.0,26.3446,0.0,36.8062,60.1873,36.8062,60.1873,0.0,99.7753,99.5798,100.0,67.7296,70.2241,68.3752841,50.39758092,100,100
2094,93.34799254,44.49942685,72.32443389,0,0,0,1,0,1,0,1,0,62,59,0,1,0,29,1,0,1,10,194.8,13490.86,9596,1633.72,163.372,0.0,0.0,0,68804207.22,80078,8007.8,48.6994,0.0,0.0,0.0,100.0,0.0,0.0,100.0,28.7155,0.0,39.8442,59.4998,39.8442,59.4998,100.0,86.0674,75.2101,100.0,44.5317,56.5164,62.38289454,64.26201765,75,100
2095,89.93684206,46.7487316,71.24608595,0,0,0,1,0,1,1,1,0,18,11,0,1,0,5,1,0,2,10,207.22,16281.06,11918,1694.14,169.414,0.0,0.0,0,64490105.0,87237,8723.7,51.8239,0.0,0.0,0.0,100.0,0.0,0.0,100.0,28.2762,100.0,30.9936,57.6388,30.9936,57.6388,100.0,95.9551,95.3782,100.0,53.888,52.9056,66.04587087,66.31932148,75,100
2096,87.26064976,36.88618132,64.58342224,0,0,0,1,0,1,0,1,0,13,14,0,0,0,15,1,1,1,11,230.98,18319.21,10619,1728.28,157.1163636,29.46,382.93,88228003,74102574.81,91072,8279.272727,57.8013,17.9263,31.127,12.4869,100.0,0.0,0.0,0.0,25.5623,0.0,36.488,61.4266,36.488,61.4266,100.0,97.0787,94.1176,100.0,60.7224,60.9509,66.11756525,47.7452757,75,75
2097,83.60148829,39.56886711,63.37432614,0,0,0,1,0,1,1,1,0,19,18,0,0,0,10,1,0,2,10,221.0,14765.18,10619,1693.3,169.33,0.0,0.0,0,72313873.08,77053,7705.3,55.2906,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0698,100.0,43.584,57.6647,43.584,57.6647,100.0,95.7303,92.437,100.0,48.8048,59.4539,65.89393494,45.96861196,75,75
2098,80.66750564,36.03692601,78.74390802,1,0,0,1,0,0,0,1,0,14,30,1,0,0,27,0,1,3,13,234.09,16825.0,11473,1978.51,152.1930769,0.0,0.0,37076093,88693877.9,102433,7879.461538,58.5836,0.0,0.0,5.2474,100.0,4.7619,0.0,0.0,31.3303,0.0,41.4309,62.943,41.4309,62.943,0.0,96.8539,87.395,100.0,55.7119,73.1634,68.09512633,48.95381867,100,75
2099,82.02595326,31.90561964,73.92036065,1,0,0,1,0,0,0,1,0,1,4,1,0,0,2,0,0,3,12,202.1,15258.96,10655,1876.77,156.3975,0.0,0.0,0,73307178.75,98928,8244.0,50.5358,0.0,0.0,0.0,100.0,4.7619,0.0,0.0,29.3655,0.0,36.9241,61.648,36.9241,61.648,0.0,99.7753,98.3193,100.0,50.4606,60.2852,65.00920666,47.34649958,75,75
2100,73.60461987,30.49303457,73.41540642,1,0,0,1,1,0,1,1,1,11,30,3,1,0,25,0,0,3,12,169.88,15025.88,10770,1919.09,159.9241667,16.39,247.44,0,74848664.7,99029,8252.416667,42.4302,9.9732,20.1135,0.0,100.0,14.2857,0.0,100.0,29.1599,100.0,36.82,60.5617,36.82,60.5617,0.0,97.5281,87.395,0.0,49.679,61.5754,62.52057122,63.09844757,75,100
2101,75.09094891,25.48187695,68.21981991,1,0,0,1,0,0,1,1,0,24,15,5,1,0,18,0,0,3,13,231.37,17801.82,10745,1967.92,151.3784615,0.0,0.0,0,78175366.89,107677,8282.846154,57.8994,0.0,0.0,0.0,100.0,23.8095,0.0,100.0,27.0435,100.0,36.4438,63.1939,36.4438,63.1939,0.0,94.6067,93.6975,100.0,58.9875,64.3598,70.03855193,69.25532365,100,100
2102,83.97301669,28.88612553,69.46076954,0,0,0,1,0,0,0,1,0,3,7,0,0,0,4,0,0,3,12,202.1,15258.96,10655,1876.77,156.3975,0.0,0.0,0,73307178.75,98928,8244.0,50.5358,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27.549,0.0,36.9241,61.648,36.9241,61.648,0.0,99.3258,97.0588,100.0,50.4606,60.2852,64.80234469,46.83851716,75,75
2103,86.4689425,27.34920753,65.43958859,0,0,0,1,0,1,0,0,0,39,23,0,0,0,9,1,0,0,13,231.37,17801.82,10745,1967.92,151.3784615,0.0,0.0,0,78175366.89,107677,8282.846154,57.8994,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.9111,0.0,36.4438,63.1939,36.4438,63.1939,100.0,91.236,90.3361,100.0,58.9875,64.3598,66.85807828,47.71630658,75,75
2104,77.21308913,21.58452075,63.36372262,1,0,0,1,0,0,0,1,0,101,41,8,1,0,92,0,1,3,13,231.37,17801.82,10745,1967.92,151.3784615,26.41,465.86,121478325,78175366.89,107677,8282.846154,57.8994,16.0703,37.868,17.1928,100.0,38.0952,0.0,100.0,25.0655,0.0,36.4438,63.1939,36.4438,63.1939,0.0,77.3034,82.7731,100.0,58.9875,64.3598,66.62226182,69.00710077,75,100
2105,79.92040802,19.481316,58.93110209,1,0,0,1,0,1,0,1,0,66,73,2,1,0,34,1,1,2,13,231.37,17801.82,10745,1967.92,151.3784615,17.66,279.72,68544448,78175366.89,107677,8282.846154,57.8994,10.746,22.7374,9.7011,100.0,9.5238,0.0,100.0,23.26,0.0,36.4438,63.1939,36.4438,63.1939,100.0,85.1685,69.3277,100.0,58.9875,64.3598,66.17280096,66.45679957,75,100
2106,66.56000119,26.20173202,68.5898872,0,0,0,1,1,0,1,1,1,0,2,0,0,0,6,0,0,5,13,174.63,16268.24,13020,1953.68,150.2830769,0.0,0.0,0,77094216.61,110469,8497.615385,43.6252,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27.1943,100.0,33.7887,63.5313,33.7887,63.5313,0.0,100.0,99.1597,0.0,53.845,63.4549,64.35697428,43.73658595,75,50
2107,68.20003152,20.1550072,63.00159185,0,0,0,1,1,0,1,1,1,14,18,0,0,0,20,0,1,5,13,231.37,17801.82,10745,1967.92,151.3784615,0.32,133.66,150441,78175366.89,107677,8282.846154,57.8994,0.1947,10.8647,0.0213,100.0,0.0,0.0,0.0,24.918,100.0,36.4438,63.1939,36.4438,63.1939,0.0,96.8539,92.437,0.0,58.9875,64.3598,64.80078851,43.76405883,75,75
2108,59.54013154,23.84912672,63.08473326,0,0,0,1,0,0,1,1,0,0,1,0,0,0,4,0,0,8,12,142.64,14702.2,12202,1851.94,154.3283333,0.0,0.0,0,61707517.46,106964,8913.666667,35.5774,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.9519,100.0,28.645,62.2853,28.645,62.2853,0.0,100.0,99.5798,100.0,48.5936,50.5767,66.04791404,45.36620895,75,75
2109,61.36805199,16.99021332,58.39515183,1,0,0,1,1,0,1,1,1,15,12,4,1,0,31,0,1,7,12,142.64,14702.2,12202,1851.94,154.3283333,3.26,374.97,894886,61707517.46,106964,8913.666667,35.5774,1.9837,30.4799,0.1267,100.0,19.0476,0.0,100.0,23.0417,100.0,28.645,62.2853,28.645,62.2853,0.0,96.6292,94.958,0.0,48.5936,50.5767,60.76445701,61.80404044,75,100
2110,70.52981514,14.93036464,57.71184872,1,0,0,1,1,0,0,1,1,44,61,2,1,0,101,0,0,3,13,231.37,17801.82,10745,1967.92,151.3784615,0.0,0.0,0,78175366.89,107677,8282.846154,57.8994,0.0,0.0,0.0,100.0,9.5238,0.0,100.0,22.7633,0.0,36.4438,63.1939,36.4438,63.1939,0.0,90.1124,74.3697,0.0,58.9875,64.3598,61.22397762,62.76007707,75,100
2111,73.48377582,11.68782475,52.8104506,1,0,0,1,1,0,0,1,1,79,31,2,1,0,36,0,1,4,12,223.68,15508.51,9538,1787.36,148.9466667,8.29,302.49,28465029,75765377.0,93710,7809.166667,55.9648,5.0444,24.5883,4.0287,100.0,9.5238,0.0,100.0,20.7669,0.0,42.2999,63.9429,42.2999,63.9429,0.0,82.2472,86.9748,0.0,51.2974,62.3427,60.04505443,62.27791997,50,100
2112,63.94723082,10.27058919,52.64874848,0,0,0,1,1,0,0,1,1,2,4,0,0,0,2,0,0,7,10,130.21,11166.53,8745,1636.79,163.679,0.0,0.0,0,57051975.65,81557,8155.7,32.4503,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.701,0.0,38.0157,59.4052,38.0157,59.4052,0.0,99.5506,98.3193,0.0,36.7376,46.6801,54.37070826,38.96257223,50,50
2113,67.19121084,4.385644008,47.22870152,0,0,0,1,1,0,0,1,1,1,3,0,0,0,2,0,0,9,12,223.68,15508.51,9538,1787.36,148.9466667,0.0,0.0,0,75765377.0,93710,7809.166667,55.9648,0.0,0.0,0.0,100.0,0.0,0.0,0.0,18.4933,0.0,42.2999,63.9429,42.2999,63.9429,0.0,99.7753,98.7395,0.0,51.2974,62.3427,60.05298796,42.39789832,50,50
2114,89.4678064,27.21345622,61.94226119,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,0,1,14,241.35,21355.85,10745,2002.9,143.0642857,0.0,0.0,0,79964068.62,121696,8692.571429,60.4101,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.4865,0.0,31.3784,65.7547,31.3784,65.7547,0.0,99.7753,99.5798,100.0,70.9051,65.8568,69.68094696,49.83067601,100,75
2115,85.70067898,27.54417015,59.06192042,1,0,0,1,0,1,0,1,0,47,49,1,1,0,64,1,1,1,13,222.74,20401.6,10834,2077.31,159.7930769,4.35,291.5,4064618,78502175.09,107781,8290.846154,55.7283,2.647,23.6949,0.5753,100.0,4.7619,0.0,100.0,23.3133,0.0,36.3449,60.6021,36.3449,60.6021,100.0,89.4382,79.4118,100.0,67.7053,64.6333,66.95098215,68.00887139,75,100
2116,83.15576938,19.29060956,55.02439849,0,0,0,1,0,0,0,1,0,3,4,0,0,0,7,0,0,1,14,241.35,21355.85,10745,2002.9,143.0642857,0.0,0.0,0,79964068.62,121696,8692.571429,60.4101,0.0,0.0,0.0,100.0,0.0,0.0,0.0,21.6687,0.0,31.3784,65.7547,31.3784,65.7547,0.0,99.3258,98.3193,100.0,70.9051,65.8568,69.37395257,49.4606564,100,75
2117,80.30927449,19.75389824,51.76282731,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,16,268.67,26618.84,11721,2589.96,161.8725,0.0,0.0,0,91183568.34,137516,8594.75,67.283,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.3401,0.0,32.5878,59.9617,32.5878,59.9617,0.0,100.0,100.0,100.0,88.5534,75.2472,71.59259971,52.6900858,100,100
2118,81.34613927,29.43662201,56.89235579,0,0,0,1,0,1,1,1,0,6,15,0,1,0,23,1,0,2,11,208.66,18311.96,9659,1710.77,155.5245455,0.0,0.0,0,67422759.49,91557,8323.363636,52.1862,0.0,0.0,0.0,100.0,0.0,0.0,100.0,22.4295,100.0,35.9429,61.9169,35.9429,61.9169,100.0,98.6517,93.6975,100.0,60.6981,55.3601,68.10070161,66.72877076,100,100
2119,77.40789509,32.73345889,55.51696006,0,0,0,1,0,1,1,1,0,5,24,0,0,0,9,1,1,2,10,191.07,17005.77,9440,1626.1,162.61,11.58,322.58,2833096,60160366.73,85502,8550.2,47.761,7.0464,26.2213,0.401,100.0,0.0,0.0,0.0,21.8693,100.0,33.1385,59.7345,33.1385,59.7345,100.0,98.8764,89.916,100.0,56.3181,49.2817,65.74557817,45.15303096,75,75
